gene_id	transcript_id	cds_length	exon_length	unspliced_length
ENSG00000183570	ENST00000594149	0.0	690	77502
ENSG00000183570	ENST00000594320	0.0	686	1083
ENSG00000183570	ENST00000609985	0.0	693	1934
ENSG00000183570	ENST00000610200	0.0	717	1795
ENSG00000183570	ENST00000628776	0.0	827	17306
ENSG00000183778	ENST00000475838	0.0	658	7101
ENSG00000183778	ENST00000682818	0.0	1825	60153
ENSG00000183844	ENST00000479810	0.0	2742	53220
ENSG00000183844	ENST00000518236	0.0	1052	42100
ENSG00000184012	ENST00000463138	0.0	217	19626
ENSG00000184012	ENST00000469395	0.0	563	1072
ENSG00000184012	ENST00000489201	0.0	544	1310
ENSG00000184012	ENST00000678617	0.0	1718	32048
ENSG00000184029	ENST00000328264	0.0	1098	67350
ENSG00000184029	ENST00000398948	0.0	777	169915
ENSG00000184029	ENST00000482032	0.0	799	28088
ENSG00000184221	ENST00000498799	0.0	400	746
ENSG00000184274	ENST00000441947	0.0	2323	5013
ENSG00000184385	ENST00000329015	0.0	2141	6401
ENSG00000184441	ENST00000448927	0.0	4354	4618
ENSG00000184787	ENST00000462569	0.0	762	24968
ENSG00000184787	ENST00000477954	0.0	1034	30808
ENSG00000184787	ENST00000481546	0.0	4340	6397
ENSG00000184787	ENST00000490091	0.0	1512	1819
ENSG00000184787	ENST00000490450	0.0	424	24515
ENSG00000184787	ENST00000496395	0.0	288	24368
ENSG00000184787	ENST00000497630	0.0	933	30889
ENSG00000184787	ENST00000497664	0.0	590	27274
ENSG00000184809	ENST00000329618	0.0	3106	8743
ENSG00000184809	ENST00000380604	0.0	1823	8034
ENSG00000184809	ENST00000380612	0.0	1071	15295
ENSG00000184809	ENST00000489821	0.0	1919	15204
ENSG00000184809	ENST00000661806	0.0	4202	10068
ENSG00000184809	ENST00000670049	0.0	3846	15655
ENSG00000184809	ENST00000670883	0.0	2340	15500
ENSG00000184856	ENST00000419431	0.0	727	17912
ENSG00000184856	ENST00000657104	0.0	630	17990
ENSG00000184900	ENST00000466861	0.0	753	4596
ENSG00000184900	ENST00000479153	0.0	1736	13163
ENSG00000185186	ENST00000332440	0.0	713	16264
ENSG00000185186	ENST00000413721	0.0	525	2705
ENSG00000185186	ENST00000418516	0.0	345	2806
ENSG00000185186	ENST00000426942	0.0	269	2880
ENSG00000185186	ENST00000427188	0.0	967	1160
ENSG00000185186	ENST00000441283	0.0	448	3610
ENSG00000185186	ENST00000451543	0.0	413	2806
ENSG00000185186	ENST00000651216	0.0	1342	11543
ENSG00000185186	ENST00000663956	0.0	536	7711
ENSG00000185272	ENST00000461088	0.0	649	5300
ENSG00000185272	ENST00000468643	0.0	1992	12243
ENSG00000185272	ENST00000468788	0.0	680	10910
ENSG00000185272	ENST00000475864	0.0	668	3010
ENSG00000185272	ENST00000495055	0.0	1597	12021
ENSG00000185390	ENST00000332473	0.0	296	1384
ENSG00000185433	ENST00000332587	0.0	1476	45882
ENSG00000185433	ENST00000439840	0.0	1399	45009
ENSG00000185433	ENST00000440205	0.0	740	28516
ENSG00000185433	ENST00000441013	0.0	1380	45882
ENSG00000185433	ENST00000652840	0.0	1203	45005
ENSG00000185433	ENST00000653079	0.0	1490	45432
ENSG00000185433	ENST00000655536	0.0	1054	9725
ENSG00000185433	ENST00000657301	0.0	841	32373
ENSG00000185433	ENST00000659435	0.0	998	45013
ENSG00000185433	ENST00000659593	0.0	1047	32410
ENSG00000185433	ENST00000659748	0.0	1295	45001
ENSG00000185433	ENST00000662287	0.0	1070	13543
ENSG00000185433	ENST00000662610	0.0	898	45009
ENSG00000185433	ENST00000662734	0.0	1165	45011
ENSG00000185433	ENST00000662827	0.0	1057	44996
ENSG00000185433	ENST00000664370	0.0	1320	13962
ENSG00000185433	ENST00000665160	0.0	870	38992
ENSG00000185433	ENST00000665829	0.0	1051	44997
ENSG00000185433	ENST00000667265	0.0	832	13541
ENSG00000185433	ENST00000668015	0.0	1098	34841
ENSG00000185433	ENST00000668944	0.0	826	32425
ENSG00000185433	ENST00000669436	0.0	1218	44997
ENSG00000185433	ENST00000670098	0.0	1421	43112
ENSG00000185433	ENST00000671034	0.0	685	32453
ENSG00000185433	ENST00000686572	0.0	1244	39130
ENSG00000185658	ENST00000470108	0.0	1176	23470
ENSG00000185658	ENST00000473813	0.0	944	8875
ENSG00000185658	ENST00000484090	0.0	429	739
ENSG00000185658	ENST00000491564	0.0	522	1078
ENSG00000185658	ENST00000496759	0.0	377	1711
ENSG00000185808	ENST00000329667	0.0	562	7164
ENSG00000185808	ENST00000479152	0.0	648	3457
ENSG00000185917	ENST00000460704	0.0	795	4283
ENSG00000185917	ENST00000469482	0.0	702	7564
ENSG00000185917	ENST00000481477	0.0	2761	25845
ENSG00000185917	ENST00000485865	0.0	549	11519
ENSG00000185917	ENST00000487297	0.0	3358	8832
ENSG00000186866	ENST00000460932	0.0	616	4695
ENSG00000186866	ENST00000463917	0.0	441	2566
ENSG00000186866	ENST00000468360	0.0	757	18034
ENSG00000186866	ENST00000471540	0.0	3176	19567
ENSG00000186866	ENST00000476653	0.0	598	2410
ENSG00000186866	ENST00000485190	0.0	616	1002
ENSG00000186866	ENST00000493524	0.0	890	18056
ENSG00000186866	ENST00000493811	0.0	577	5523
ENSG00000187172	ENST00000496773	0.0	2598	62298
ENSG00000188660	ENST00000342757	0.0	3013	3879
ENSG00000188660	ENST00000448049	0.0	3507	7293
ENSG00000188660	ENST00000651768	0.0	3164	3364
ENSG00000188660	ENST00000701366	0.0	493	493
ENSG00000188681	ENST00000559466	0.0	1312	5196
ENSG00000188992	ENST00000344577	0.0	1652	98137
ENSG00000189089	ENST00000408914	0.0	1164	1164
ENSG00000197381	ENST00000460734	0.0	2523	71727
ENSG00000197381	ENST00000462214	0.0	587	63474
ENSG00000197381	ENST00000464215	0.0	389	43307
ENSG00000197381	ENST00000481022	0.0	736	1138
ENSG00000197381	ENST00000631642	0.0	301	3012
ENSG00000197934	ENST00000357401	0.0	3412	163310
ENSG00000197934	ENST00000414486	0.0	422	124959
ENSG00000198054	ENST00000357704	0.0	552	35039
ENSG00000198054	ENST00000400477	0.0	534	35039
ENSG00000198054	ENST00000465532	0.0	791	35039
ENSG00000198054	ENST00000469658	0.0	437	35039
ENSG00000198054	ENST00000478613	0.0	716	35061
ENSG00000198054	ENST00000495344	0.0	606	35039
ENSG00000198054	ENST00000614538	0.0	403	34180
ENSG00000198618	ENST00000358455	0.0	498	498
ENSG00000198862	ENST00000475344	0.0	696	2372
ENSG00000198862	ENST00000486427	0.0	539	1457
ENSG00000199030	ENST00000362160	0.0	84	84
ENSG00000199598	ENST00000362728	0.0	107	107
ENSG00000199698	ENST00000362828	0.0	102	102
ENSG00000199806	ENST00000362936	0.0	118	118
ENSG00000199962	ENST00000363092	0.0	109	109
ENSG00000200213	ENST00000363343	0.0	108	108
ENSG00000200754	ENST00000363884	0.0	108	108
ENSG00000200792	ENST00000363922	0.0	136	136
ENSG00000201025	ENST00000364155	0.0	73	73
ENSG00000201812	ENST00000364942	0.0	116	116
ENSG00000201984	ENST00000365114	0.0	102	102
ENSG00000202239	ENST00000365369	0.0	105	105
ENSG00000202339	ENST00000365469	0.0	141	141
ENSG00000203616	ENST00000366423	0.0	333	333
ENSG00000205424	ENST00000380008	0.0	5034	10027
ENSG00000205445	ENST00000498210	0.0	366	1071
ENSG00000205581	ENST00000463631	0.0	583	990
ENSG00000205581	ENST00000464078	0.0	508	5918
ENSG00000205581	ENST00000471260	0.0	615	1129
ENSG00000205581	ENST00000479586	0.0	841	1680
ENSG00000205581	ENST00000482192	0.0	793	5820
ENSG00000205581	ENST00000482733	0.0	701	1026
ENSG00000205581	ENST00000485550	0.0	745	5689
ENSG00000205581	ENST00000486741	0.0	4299	6785
ENSG00000205581	ENST00000489072	0.0	1014	6063
ENSG00000205581	ENST00000490032	0.0	405	5362
ENSG00000205581	ENST00000491183	0.0	527	1921
ENSG00000205581	ENST00000492280	0.0	2707	7030
ENSG00000205622	ENST00000380931	0.0	5027	62343
ENSG00000205622	ENST00000415824	0.0	407	76161
ENSG00000205622	ENST00000440379	0.0	838	2411
ENSG00000205622	ENST00000613045	0.0	730	12965
ENSG00000205622	ENST00000615324	0.0	709	4742
ENSG00000205622	ENST00000623098	0.0	1033	12994
ENSG00000205622	ENST00000626259	0.0	773	49246
ENSG00000205622	ENST00000653449	0.0	1870	26133
ENSG00000205622	ENST00000654496	0.0	3169	27686
ENSG00000205622	ENST00000657019	0.0	2185	29365
ENSG00000205622	ENST00000657276	0.0	1233	24731
ENSG00000205622	ENST00000658721	0.0	1662	25804
ENSG00000205622	ENST00000659831	0.0	2123	26269
ENSG00000205622	ENST00000660489	0.0	1685	25760
ENSG00000205622	ENST00000660602	0.0	984	7224
ENSG00000205622	ENST00000661563	0.0	1710	34280
ENSG00000205622	ENST00000663561	0.0	1082	92546
ENSG00000205622	ENST00000664415	0.0	1017	34312
ENSG00000205622	ENST00000665758	0.0	1298	25765
ENSG00000205622	ENST00000669345	0.0	1190	43948
ENSG00000205622	ENST00000670092	0.0	911	34156
ENSG00000205622	ENST00000671381	0.0	2164	26356
ENSG00000205622	ENST00000671617	0.0	1127	13569
ENSG00000205622	ENST00000686487	0.0	1425	1425
ENSG00000205622	ENST00000686562	0.0	1249	34290
ENSG00000205622	ENST00000689146	0.0	1118	41782
ENSG00000205622	ENST00000700848	0.0	1728	26128
ENSG00000205622	ENST00000701127	0.0	1001	32899
ENSG00000205622	ENST00000701265	0.0	1370	41780
ENSG00000205622	ENST00000701620	0.0	2296	25763
ENSG00000205670	ENST00000481710	0.0	1220	27298
ENSG00000205670	ENST00000489469	0.0	780	24667
ENSG00000205670	ENST00000495363	0.0	1029	32306
ENSG00000205726	ENST00000428240	0.0	213	11235
ENSG00000205726	ENST00000462212	0.0	1102	8033
ENSG00000205726	ENST00000465143	0.0	614	3304
ENSG00000205726	ENST00000470742	0.0	474	79539
ENSG00000205726	ENST00000472548	0.0	529	8033
ENSG00000205726	ENST00000474132	0.0	628	717
ENSG00000205726	ENST00000475422	0.0	798	27788
ENSG00000205726	ENST00000479424	0.0	647	8033
ENSG00000205726	ENST00000487427	0.0	805	11004
ENSG00000205726	ENST00000488166	0.0	986	18118
ENSG00000205726	ENST00000489261	0.0	1108	27788
ENSG00000205726	ENST00000495656	0.0	535	27788
ENSG00000205758	ENST00000468349	0.0	1018	2258
ENSG00000205758	ENST00000479964	0.0	506	6920
ENSG00000205758	ENST00000480893	0.0	656	7841
ENSG00000205758	ENST00000488167	0.0	688	14845
ENSG00000205758	ENST00000490714	0.0	759	38565
ENSG00000205930	ENST00000382375	0.0	2453	26870
ENSG00000205930	ENST00000382377	0.0	917	25583
ENSG00000205930	ENST00000382378	0.0	3352	27757
ENSG00000205930	ENST00000454365	0.0	563	121586
ENSG00000205930	ENST00000477513	0.0	400	24907
ENSG00000205930	ENST00000491756	0.0	733	25273
ENSG00000205930	ENST00000612326	0.0	1568	90589
ENSG00000205930	ENST00000650763	0.0	1768	165046
ENSG00000205930	ENST00000655231	0.0	5020	17508
ENSG00000205930	ENST00000661254	0.0	1267	29626
ENSG00000205930	ENST00000663888	0.0	705	28972
ENSG00000205930	ENST00000666106	0.0	1651	116887
ENSG00000205930	ENST00000669746	0.0	1704	30045
ENSG00000205930	ENST00000700822	0.0	854	247602
ENSG00000205930	ENST00000701283	0.0	803	149948
ENSG00000205930	ENST00000701622	0.0	988	183636
ENSG00000206802	ENST00000384075	0.0	107	107
ENSG00000207097	ENST00000384369	0.0	107	107
ENSG00000207098	ENST00000384370	0.0	135	135
ENSG00000207147	ENST00000384418	0.0	136	136
ENSG00000207416	ENST00000384685	0.0	113	113
ENSG00000207476	ENST00000384745	0.0	107	107
ENSG00000207503	ENST00000384772	0.0	121	121
ENSG00000207638	ENST00000384906	0.0	81	81
ENSG00000207863	ENST00000385128	0.0	89	89
ENSG00000211590	ENST00000390235	0.0	94	94
ENSG00000212136	ENST00000390834	0.0	107	107
ENSG00000212479	ENST00000391177	0.0	215	215
ENSG00000212564	ENST00000391262	0.0	107	107
ENSG00000212609	ENST00000391307	0.0	165	165
ENSG00000212932	ENST00000427757	0.0	463	463
ENSG00000213440	ENST00000416034	0.0	395	695
ENSG00000213885	ENST00000425147	0.0	611	611
ENSG00000214319	ENST00000398098	0.0	1095	1095
ENSG00000214326	ENST00000398116	0.0	372	372
ENSG00000214867	ENST00000399149	0.0	530	530
ENSG00000214889	ENST00000419943	0.0	583	583
ENSG00000214914	ENST00000453844	0.0	468	468
ENSG00000214955	ENST00000427022	0.0	805	119980
ENSG00000214976	ENST00000399358	0.0	958	958
ENSG00000215005	ENST00000447985	0.0	1686	1993
ENSG00000215088	ENST00000414617	0.0	616	616
ENSG00000215317	ENST00000400014	0.0	1041	1919
ENSG00000215326	ENST00000429271	0.0	606	606
ENSG00000215351	ENST00000448832	0.0	496	496
ENSG00000215353	ENST00000400117	0.0	770	770
ENSG00000215369	ENST00000456825	0.0	293	293
ENSG00000215386	ENST00000400178	0.0	926	536464
ENSG00000215386	ENST00000413645	0.0	636	446100
ENSG00000215386	ENST00000418813	0.0	576	194080
ENSG00000215386	ENST00000419952	0.0	1303	328207
ENSG00000215386	ENST00000428669	0.0	576	412561
ENSG00000215386	ENST00000435697	0.0	1399	69147
ENSG00000215386	ENST00000441820	0.0	530	69969
ENSG00000215386	ENST00000445461	0.0	777	412955
ENSG00000215386	ENST00000453910	0.0	4296	191323
ENSG00000215386	ENST00000456342	0.0	835	535976
ENSG00000215386	ENST00000602323	0.0	475	38507
ENSG00000215386	ENST00000602339	0.0	5040	281140
ENSG00000215386	ENST00000602505	0.0	1139	293801
ENSG00000215386	ENST00000602580	0.0	1423	417850
ENSG00000215386	ENST00000602620	0.0	788	186792
ENSG00000215386	ENST00000602659	0.0	7045	109059
ENSG00000215386	ENST00000602892	0.0	703	187906
ENSG00000215386	ENST00000602901	0.0	426	327375
ENSG00000215386	ENST00000602935	0.0	1443	417851
ENSG00000215386	ENST00000619222	0.0	8957	544735
ENSG00000215386	ENST00000635845	0.0	1595	560041
ENSG00000215386	ENST00000652811	0.0	747	412562
ENSG00000215386	ENST00000652938	0.0	806	221036
ENSG00000215386	ENST00000653129	0.0	2116	693922
ENSG00000215386	ENST00000653518	0.0	872	8293
ENSG00000215386	ENST00000653624	0.0	1173	521551
ENSG00000215386	ENST00000653669	0.0	1457	161582
ENSG00000215386	ENST00000653809	0.0	4374	6484
ENSG00000215386	ENST00000654176	0.0	594	412633
ENSG00000215386	ENST00000654245	0.0	1266	72186
ENSG00000215386	ENST00000654360	0.0	2232	581916
ENSG00000215386	ENST00000654560	0.0	1626	3190
ENSG00000215386	ENST00000654997	0.0	1244	294100
ENSG00000215386	ENST00000655197	0.0	748	28414
ENSG00000215386	ENST00000655524	0.0	1379	3508
ENSG00000215386	ENST00000655790	0.0	3967	21714
ENSG00000215386	ENST00000655848	0.0	957	412960
ENSG00000215386	ENST00000655866	0.0	1245	293774
ENSG00000215386	ENST00000656619	0.0	550	412581
ENSG00000215386	ENST00000656642	0.0	4395	540197
ENSG00000215386	ENST00000656690	0.0	1124	3524
ENSG00000215386	ENST00000656817	0.0	1058	482150
ENSG00000215386	ENST00000657060	0.0	535	412846
ENSG00000215386	ENST00000657177	0.0	874	30450
ENSG00000215386	ENST00000657239	0.0	818	7530
ENSG00000215386	ENST00000657408	0.0	1469	417136
ENSG00000215386	ENST00000657520	0.0	3990	190201
ENSG00000215386	ENST00000657710	0.0	4365	416483
ENSG00000215386	ENST00000657745	0.0	1163	413402
ENSG00000215386	ENST00000657977	0.0	773	187863
ENSG00000215386	ENST00000658075	0.0	731	221615
ENSG00000215386	ENST00000658389	0.0	786	187892
ENSG00000215386	ENST00000658514	0.0	627	412072
ENSG00000215386	ENST00000658518	0.0	1350	417830
ENSG00000215386	ENST00000658644	0.0	1212	500909
ENSG00000215386	ENST00000658708	0.0	1425	559666
ENSG00000215386	ENST00000658724	0.0	1054	412929
ENSG00000215386	ENST00000658826	0.0	1460	200848
ENSG00000215386	ENST00000659105	0.0	874	187962
ENSG00000215386	ENST00000659192	0.0	507	187534
ENSG00000215386	ENST00000659209	0.0	674	206828
ENSG00000215386	ENST00000659483	0.0	2976	3581
ENSG00000215386	ENST00000660035	0.0	4300	22226
ENSG00000215386	ENST00000660213	0.0	1259	103187
ENSG00000215386	ENST00000660287	0.0	850	191602
ENSG00000215386	ENST00000660455	0.0	1281	371034
ENSG00000215386	ENST00000660532	0.0	1132	467380
ENSG00000215386	ENST00000660609	0.0	1258	8592
ENSG00000215386	ENST00000660794	0.0	5889	17969
ENSG00000215386	ENST00000660908	0.0	4416	540279
ENSG00000215386	ENST00000661148	0.0	1116	417038
ENSG00000215386	ENST00000661403	0.0	1267	395659
ENSG00000215386	ENST00000661418	0.0	568	395119
ENSG00000215386	ENST00000661771	0.0	689	395166
ENSG00000215386	ENST00000661939	0.0	4030	22046
ENSG00000215386	ENST00000661987	0.0	1474	495056
ENSG00000215386	ENST00000662279	0.0	736	187745
ENSG00000215386	ENST00000662622	0.0	990	293735
ENSG00000215386	ENST00000662647	0.0	674	187711
ENSG00000215386	ENST00000662969	0.0	808	343432
ENSG00000215386	ENST00000663095	0.0	4028	6084
ENSG00000215386	ENST00000663412	0.0	1026	221310
ENSG00000215386	ENST00000663510	0.0	1426	161532
ENSG00000215386	ENST00000663516	0.0	1058	221227
ENSG00000215386	ENST00000663661	0.0	1831	549143
ENSG00000215386	ENST00000663776	0.0	1245	565757
ENSG00000215386	ENST00000663933	0.0	2653	188964
ENSG00000215386	ENST00000663968	0.0	1388	343952
ENSG00000215386	ENST00000664030	0.0	1112	211815
ENSG00000215386	ENST00000664319	0.0	1392	68945
ENSG00000215386	ENST00000664445	0.0	4389	191531
ENSG00000215386	ENST00000664485	0.0	1056	145978
ENSG00000215386	ENST00000664579	0.0	1555	608291
ENSG00000215386	ENST00000664910	0.0	894	221239
ENSG00000215386	ENST00000665189	0.0	704	187695
ENSG00000215386	ENST00000665230	0.0	1244	221204
ENSG00000215386	ENST00000665243	0.0	749	446070
ENSG00000215386	ENST00000665282	0.0	614	412555
ENSG00000215386	ENST00000665504	0.0	1949	94464
ENSG00000215386	ENST00000665555	0.0	1230	293809
ENSG00000215386	ENST00000665779	0.0	3688	3688
ENSG00000215386	ENST00000666465	0.0	751	143054
ENSG00000215386	ENST00000666517	0.0	3611	538756
ENSG00000215386	ENST00000666636	0.0	854	466411
ENSG00000215386	ENST00000666701	0.0	1246	293848
ENSG00000215386	ENST00000666704	0.0	1921	9059
ENSG00000215386	ENST00000666794	0.0	474	482181
ENSG00000215386	ENST00000666860	0.0	671	249970
ENSG00000215386	ENST00000666994	0.0	1312	293891
ENSG00000215386	ENST00000667011	0.0	841	187753
ENSG00000215386	ENST00000667152	0.0	1214	452309
ENSG00000215386	ENST00000667199	0.0	1585	576221
ENSG00000215386	ENST00000667313	0.0	2462	201965
ENSG00000215386	ENST00000667374	0.0	572	207688
ENSG00000215386	ENST00000667401	0.0	2628	188935
ENSG00000215386	ENST00000667485	0.0	2010	617848
ENSG00000215386	ENST00000667533	0.0	4382	477265
ENSG00000215386	ENST00000667703	0.0	733	426025
ENSG00000215386	ENST00000667777	0.0	1246	13785
ENSG00000215386	ENST00000667804	0.0	2388	538262
ENSG00000215386	ENST00000667869	0.0	1273	467196
ENSG00000215386	ENST00000668571	0.0	680	425805
ENSG00000215386	ENST00000668830	0.0	763	169429
ENSG00000215386	ENST00000668889	0.0	511	384242
ENSG00000215386	ENST00000669034	0.0	2672	14801
ENSG00000215386	ENST00000669276	0.0	1062	412950
ENSG00000215386	ENST00000669307	0.0	692	187736
ENSG00000215386	ENST00000669537	0.0	1172	160953
ENSG00000215386	ENST00000670003	0.0	1785	417719
ENSG00000215386	ENST00000670045	0.0	1476	294200
ENSG00000215386	ENST00000670108	0.0	438	249852
ENSG00000215386	ENST00000670290	0.0	666	186919
ENSG00000215386	ENST00000670446	0.0	979	494148
ENSG00000215386	ENST00000670538	0.0	3399	427878
ENSG00000215386	ENST00000670888	0.0	1171	509759
ENSG00000215386	ENST00000670980	0.0	4283	416462
ENSG00000215386	ENST00000671058	0.0	1510	328344
ENSG00000215386	ENST00000671218	0.0	1405	200969
ENSG00000215386	ENST00000671280	0.0	960	1181
ENSG00000215386	ENST00000671437	0.0	3611	415801
ENSG00000215386	ENST00000671666	0.0	1317	417034
ENSG00000215386	ENST00000686312	0.0	870	143249
ENSG00000215386	ENST00000693158	0.0	986	1532
ENSG00000215386	ENST00000697817	0.0	1721	559886
ENSG00000215386	ENST00000697818	0.0	1547	559838
ENSG00000215386	ENST00000697819	0.0	1778	559866
ENSG00000215386	ENST00000697820	0.0	1250	414283
ENSG00000215386	ENST00000697821	0.0	706	412359
ENSG00000215386	ENST00000697822	0.0	1068	293764
ENSG00000215386	ENST00000697823	0.0	772	228264
ENSG00000215386	ENST00000697824	0.0	1067	178791
ENSG00000215386	ENST00000697825	0.0	1273	293800
ENSG00000215386	ENST00000697826	0.0	1149	68062
ENSG00000215386	ENST00000697827	0.0	1130	68047
ENSG00000215386	ENST00000697828	0.0	1180	67997
ENSG00000215386	ENST00000697853	0.0	1234	569432
ENSG00000215386	ENST00000697854	0.0	1788	72896
ENSG00000215386	ENST00000697855	0.0	1454	42749
ENSG00000215386	ENST00000697856	0.0	1312	42721
ENSG00000215386	ENST00000697857	0.0	849	1507
ENSG00000215386	ENST00000697870	0.0	1210	565721
ENSG00000215386	ENST00000697871	0.0	1015	536587
ENSG00000215386	ENST00000697872	0.0	1239	363578
ENSG00000215386	ENST00000697873	0.0	1225	308273
ENSG00000215386	ENST00000697874	0.0	1215	294011
ENSG00000215386	ENST00000697875	0.0	1067	293233
ENSG00000215386	ENST00000697876	0.0	722	349819
ENSG00000215386	ENST00000697877	0.0	554	257949
ENSG00000215386	ENST00000697878	0.0	1364	221444
ENSG00000215386	ENST00000697879	0.0	2065	121960
ENSG00000215386	ENST00000697880	0.0	607	118195
ENSG00000215386	ENST00000697933	0.0	1521	476669
ENSG00000215386	ENST00000697934	0.0	1576	417659
ENSG00000215386	ENST00000697935	0.0	1516	417671
ENSG00000215386	ENST00000697936	0.0	1157	363556
ENSG00000215386	ENST00000697937	0.0	756	412935
ENSG00000215386	ENST00000697938	0.0	1574	363387
ENSG00000215386	ENST00000697939	0.0	1465	363338
ENSG00000215386	ENST00000697940	0.0	1234	308245
ENSG00000215386	ENST00000697941	0.0	506	426344
ENSG00000215386	ENST00000697942	0.0	4282	429346
ENSG00000215386	ENST00000697943	0.0	1375	294041
ENSG00000215386	ENST00000697944	0.0	1594	446274
ENSG00000215386	ENST00000697945	0.0	1185	37607
ENSG00000215386	ENST00000697946	0.0	1266	413261
ENSG00000215386	ENST00000697947	0.0	896	296290
ENSG00000215386	ENST00000697948	0.0	1171	445577
ENSG00000215386	ENST00000697949	0.0	1004	269108
ENSG00000215386	ENST00000697950	0.0	1241	197000
ENSG00000215386	ENST00000697951	0.0	1334	239803
ENSG00000215386	ENST00000697952	0.0	1422	221206
ENSG00000215386	ENST00000697969	0.0	1067	110833
ENSG00000215386	ENST00000697970	0.0	1502	476737
ENSG00000215386	ENST00000697971	0.0	1663	170974
ENSG00000215386	ENST00000697972	0.0	1060	592645
ENSG00000215386	ENST00000697973	0.0	907	190032
ENSG00000215386	ENST00000697974	0.0	1507	233564
ENSG00000215386	ENST00000697975	0.0	1267	566046
ENSG00000215386	ENST00000697976	0.0	651	66407
ENSG00000215386	ENST00000697977	0.0	1368	566027
ENSG00000215386	ENST00000697978	0.0	1141	496602
ENSG00000215386	ENST00000697979	0.0	1289	380720
ENSG00000215386	ENST00000697980	0.0	1215	338103
ENSG00000215386	ENST00000697981	0.0	908	41301
ENSG00000215386	ENST00000697982	0.0	765	425551
ENSG00000215386	ENST00000697983	0.0	1302	80860
ENSG00000215386	ENST00000697984	0.0	1017	223926
ENSG00000215386	ENST00000697985	0.0	1072	208627
ENSG00000215386	ENST00000697986	0.0	986	327996
ENSG00000215386	ENST00000698000	0.0	1612	593952
ENSG00000215386	ENST00000698001	0.0	1549	346420
ENSG00000215386	ENST00000698002	0.0	1248	136392
ENSG00000215386	ENST00000698003	0.0	710	151747
ENSG00000215386	ENST00000698004	0.0	900	69108
ENSG00000215386	ENST00000698005	0.0	855	200050
ENSG00000215386	ENST00000698006	0.0	1086	12446
ENSG00000215386	ENST00000698007	0.0	1109	2778
ENSG00000215386	ENST00000698008	0.0	704	9839
ENSG00000215386	ENST00000698049	0.0	1599	447220
ENSG00000215386	ENST00000698050	0.0	1441	417820
ENSG00000215386	ENST00000698051	0.0	892	536622
ENSG00000215386	ENST00000698052	0.0	1500	417786
ENSG00000215386	ENST00000698061	0.0	616	482349
ENSG00000215386	ENST00000698062	0.0	1109	363361
ENSG00000215386	ENST00000698063	0.0	1466	363351
ENSG00000215386	ENST00000698064	0.0	592	425859
ENSG00000215386	ENST00000698065	0.0	1099	306997
ENSG00000215386	ENST00000698066	0.0	1386	306959
ENSG00000215386	ENST00000698067	0.0	621	395093
ENSG00000215386	ENST00000698068	0.0	1167	208577
ENSG00000215386	ENST00000698093	0.0	917	425281
ENSG00000215386	ENST00000698094	0.0	4261	415736
ENSG00000215386	ENST00000698095	0.0	726	115138
ENSG00000215386	ENST00000698096	0.0	4018	21961
ENSG00000215386	ENST00000698109	0.0	1814	561177
ENSG00000215386	ENST00000698110	0.0	4412	540160
ENSG00000215386	ENST00000698111	0.0	830	343296
ENSG00000215386	ENST00000698121	0.0	3962	539897
ENSG00000215386	ENST00000698122	0.0	4255	416191
ENSG00000215386	ENST00000698123	0.0	753	432664
ENSG00000215386	ENST00000698124	0.0	3933	306133
ENSG00000215386	ENST00000698125	0.0	1678	212205
ENSG00000215386	ENST00000698126	0.0	246	759
ENSG00000215386	ENST00000698127	0.0	1699	3053
ENSG00000215386	ENST00000698161	0.0	4417	599046
ENSG00000215386	ENST00000698162	0.0	1402	417820
ENSG00000215386	ENST00000698163	0.0	2036	525245
ENSG00000215386	ENST00000698164	0.0	3853	539224
ENSG00000215386	ENST00000698165	0.0	4123	416157
ENSG00000215386	ENST00000698166	0.0	4130	280115
ENSG00000215386	ENST00000698167	0.0	470	187409
ENSG00000215386	ENST00000698168	0.0	495	15922
ENSG00000215386	ENST00000701019	0.0	665	44370
ENSG00000215386	ENST00000701157	0.0	815	1163
ENSG00000215386	ENST00000701373	0.0	1098	3479
ENSG00000215386	ENST00000701389	0.0	710	143294
ENSG00000215386	ENST00000701447	0.0	1088	44438
ENSG00000215386	ENST00000701495	0.0	885	536589
ENSG00000215424	ENST00000414659	0.0	2539	22471
ENSG00000215424	ENST00000420074	0.0	1947	5930
ENSG00000215424	ENST00000421927	0.0	2280	13753
ENSG00000215424	ENST00000432735	0.0	2302	13766
ENSG00000215424	ENST00000444998	0.0	2193	13760
ENSG00000215424	ENST00000455567	0.0	2373	22506
ENSG00000215424	ENST00000588753	0.0	589	15593
ENSG00000215424	ENST00000590829	0.0	703	30174
ENSG00000215424	ENST00000591223	0.0	572	14526
ENSG00000215424	ENST00000654493	0.0	2179	13746
ENSG00000215424	ENST00000656253	0.0	2386	22522
ENSG00000215424	ENST00000662666	0.0	2424	22460
ENSG00000215424	ENST00000664725	0.0	3213	17064
ENSG00000215424	ENST00000669476	0.0	2621	22651
ENSG00000215424	ENST00000670190	0.0	3051	17008
ENSG00000215458	ENST00000400385	0.0	4598	6810
ENSG00000215458	ENST00000437258	0.0	932	4574
ENSG00000215458	ENST00000448247	0.0	1889	4604
ENSG00000215533	ENST00000420364	0.0	989	94712
ENSG00000215533	ENST00000431661	0.0	308	90171
ENSG00000215533	ENST00000447125	0.0	783	94726
